date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202137,female,fully_vaccinated,123,1757,2538493,4.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,partially_vaccinated,27,450,239904,11.25,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,not_vaccinated,84,2652,1578305,5.32,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,unknown,6184,149549,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,fully_vaccinated,129,1464,2437394,5.29,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,partially_vaccinated,22,448,245256,8.97,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,not_vaccinated,110,3131,1605428,6.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,unknown,6062,149633,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,fully_vaccinated,0,3,1522,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,partially_vaccinated,0,0,307,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,unknown,5,100,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,fully_vaccinated,112,1869,2586820,4.33,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,partially_vaccinated,14,464,244716,5.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,not_vaccinated,58,2710,1525166,3.8,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,unknown,4501,154050,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,fully_vaccinated,95,1559,2485502,3.82,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,partially_vaccinated,17,465,254868,6.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,not_vaccinated,72,3203,1547708,4.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,unknown,4470,154103,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,fully_vaccinated,0,3,1563,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,partially_vaccinated,0,0,319,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,unknown,4,104,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,fully_vaccinated,97,1966,2636748,3.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,partially_vaccinated,10,474,229476,4.36,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,not_vaccinated,47,2757,1490478,3.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,unknown,3838,157888,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,fully_vaccinated,65,1624,2535139,2.56,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,partially_vaccinated,14,479,241493,5.8,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,not_vaccinated,35,3238,1511446,2.32,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,unknown,3528,157631,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,fully_vaccinated,0,3,1592,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,partially_vaccinated,0,0,325,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,unknown,1,105,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,fully_vaccinated,58,2024,2693598,2.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,partially_vaccinated,2,476,197839,1.01,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,not_vaccinated,13,2770,1465265,0.89,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,unknown,3066,160954,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,fully_vaccinated,46,1670,2595493,1.77,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,partially_vaccinated,5,484,207698,2.41,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,not_vaccinated,12,3250,1484887,0.81,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,unknown,2934,160565,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,fully_vaccinated,0,3,1686,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,partially_vaccinated,0,0,262,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,unknown,0,105,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202104,all,fully_vaccinated,1,1,15347,6.52,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202104,all,partially_vaccinated,8,8,277668,2.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202104,all,not_vaccinated,107,107,8351765,1.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202104,all,unknown,7082,7082,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202105,all,fully_vaccinated,3,4,46827,6.41,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202105,all,partially_vaccinated,29,37,314646,9.22,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202105,all,not_vaccinated,170,277,8283307,2.05,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202105,all,unknown,9884,16966,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202106,all,fully_vaccinated,2,6,103136,1.94,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202106,all,partially_vaccinated,31,68,335967,9.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202106,all,not_vaccinated,157,434,8205677,1.91,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202106,all,unknown,7687,24653,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202107,all,fully_vaccinated,7,13,175395,3.99,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202107,all,partially_vaccinated,25,93,322381,7.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202107,all,not_vaccinated,131,565,8147004,1.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202107,all,unknown,6821,31474,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202108,all,fully_vaccinated,13,26,265326,4.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202108,all,partially_vaccinated,22,115,281030,7.83,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202108,all,not_vaccinated,156,721,8098424,1.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202108,all,unknown,7051,38525,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,all,fully_vaccinated,8,34,342041,2.34,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,all,partially_vaccinated,20,135,279488,7.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,all,not_vaccinated,146,867,8023251,1.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,all,unknown,7419,45944,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,all,fully_vaccinated,24,58,404265,5.94,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,all,partially_vaccinated,16,151,307273,5.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,all,not_vaccinated,168,1035,7933242,2.12,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,all,unknown,8596,54540,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,all,fully_vaccinated,28,86,478035,5.86,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,all,partially_vaccinated,21,172,311218,6.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,all,not_vaccinated,203,1238,7855527,2.58,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,all,unknown,10257,64797,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,all,fully_vaccinated,27,113,547444,4.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,all,partially_vaccinated,11,183,355470,3.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,all,not_vaccinated,266,1504,7741866,3.44,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,all,unknown,12263,77060,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,all,fully_vaccinated,42,155,614037,6.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,all,partially_vaccinated,17,200,398129,4.27,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,all,not_vaccinated,264,1768,7632614,3.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,all,unknown,11999,89059,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,all,fully_vaccinated,43,198,701724,6.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,all,partially_vaccinated,29,229,434750,6.67,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,all,not_vaccinated,254,2022,7508306,3.38,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,all,unknown,13869,102928,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202115,all,fully_vaccinated,45,243,787026,5.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202115,all,partially_vaccinated,26,255,562345,4.62,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202115,all,not_vaccinated,283,2305,7295409,3.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202115,all,unknown,13796,116724,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202116,all,fully_vaccinated,45,288,897642,5.01,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202116,all,partially_vaccinated,43,298,713151,6.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202116,all,not_vaccinated,296,2601,7033987,4.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202116,all,unknown,14197,130921,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202117,all,fully_vaccinated,48,336,1005936,4.77,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202117,all,partially_vaccinated,49,347,891917,5.49,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202117,all,not_vaccinated,192,2793,6746927,2.85,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202117,all,unknown,11636,142557,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202118,all,fully_vaccinated,36,372,1142926,3.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202118,all,partially_vaccinated,39,386,1079861,3.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202118,all,not_vaccinated,176,2969,6421993,2.74,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202118,all,unknown,10078,152635,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202119,all,fully_vaccinated,26,398,1334378,1.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202119,all,partially_vaccinated,26,412,1176007,2.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202119,all,not_vaccinated,128,3097,6134395,2.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202119,all,unknown,7673,160308,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202120,all,fully_vaccinated,39,437,1599709,2.44,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202120,all,partially_vaccinated,23,435,1229614,1.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202120,all,not_vaccinated,125,3222,5815457,2.15,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202120,all,unknown,7168,167476,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202121,all,fully_vaccinated,35,472,1874982,1.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202121,all,partially_vaccinated,15,450,1248746,1.2,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202121,all,not_vaccinated,78,3300,5521052,1.41,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202121,all,unknown,4991,172467,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202122,all,fully_vaccinated,24,496,2188207,1.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202122,all,partially_vaccinated,10,460,1275115,0.78,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202122,all,not_vaccinated,59,3359,5181458,1.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202122,all,unknown,3432,175899,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202123,all,fully_vaccinated,30,526,2495038,1.2,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202123,all,partially_vaccinated,14,474,1325101,1.06,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202123,all,not_vaccinated,28,3387,4824641,0.58,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202123,all,unknown,2244,178143,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202124,all,fully_vaccinated,14,540,2809763,0.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202124,all,partially_vaccinated,6,480,1320987,0.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202124,all,not_vaccinated,18,3405,4514030,0.4,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202124,all,unknown,1202,179345,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202125,all,fully_vaccinated,8,548,3117851,0.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202125,all,partially_vaccinated,4,484,1245203,0.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202125,all,not_vaccinated,13,3418,4281726,0.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202125,all,unknown,725,180070,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202126,all,fully_vaccinated,10,558,3452052,0.29,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,partially_vaccinated,4,488,1039360,0.38,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,not_vaccinated,13,3431,4153368,0.31,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,unknown,1010,181080,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,fully_vaccinated,32,590,3788129,0.84,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,partially_vaccinated,6,494,790376,0.76,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,not_vaccinated,25,3456,4066275,0.61,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,unknown,1996,183076,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,fully_vaccinated,56,646,4084900,1.37,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,partially_vaccinated,11,505,568722,1.93,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,not_vaccinated,56,3512,3991158,1.4,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,unknown,3686,186762,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,fully_vaccinated,104,750,4313476,2.41,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,partially_vaccinated,15,520,411295,3.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,not_vaccinated,61,3573,3920009,1.56,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,unknown,4785,191547,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,fully_vaccinated,148,898,4439140,3.33,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,partially_vaccinated,25,545,352580,7.09,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,not_vaccinated,109,3682,3853060,2.83,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,unknown,4980,196527,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,fully_vaccinated,228,1126,4525728,5.04,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,partially_vaccinated,30,575,320607,9.36,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,not_vaccinated,186,3868,3798445,4.9,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,unknown,7190,203717,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,fully_vaccinated,348,1474,4602866,7.56,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,partially_vaccinated,47,622,306986,15.31,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,not_vaccinated,366,4234,3734928,9.8,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,unknown,13447,217164,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,fully_vaccinated,428,1902,4679614,9.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,partially_vaccinated,78,700,303779,25.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,not_vaccinated,417,4651,3661387,11.39,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,unknown,17090,234254,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,fully_vaccinated,365,2267,4754564,7.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,partially_vaccinated,53,753,322082,16.46,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,not_vaccinated,379,5030,3568134,10.62,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,unknown,17123,251377,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,fully_vaccinated,359,2626,4816411,7.45,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,partially_vaccinated,48,801,363194,13.22,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,not_vaccinated,301,5331,3465175,8.69,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,unknown,18119,269496,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,fully_vaccinated,346,2972,4888864,7.08,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,partially_vaccinated,48,849,424107,11.32,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,not_vaccinated,258,5589,3331809,7.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,unknown,17535,287031,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,fully_vaccinated,252,3224,4977409,5.06,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,partially_vaccinated,49,898,485467,10.09,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,not_vaccinated,194,5783,3181904,6.1,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,unknown,12251,299282,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,fully_vaccinated,207,3431,5073885,4.08,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,partially_vaccinated,31,929,499903,6.2,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,not_vaccinated,131,5914,3070992,4.27,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,unknown,8975,308257,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,fully_vaccinated,162,3593,5173479,3.13,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,partially_vaccinated,24,953,471294,5.09,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,not_vaccinated,82,5996,3000007,2.73,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,unknown,7367,315624,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,fully_vaccinated,104,3697,5290777,1.97,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,partially_vaccinated,7,960,405799,1.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,not_vaccinated,25,6021,2948204,0.85,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,unknown,6000,321624,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-10-11_08-00-56